frame_id,room_amount,window_amount,surface,total_exterior_wall_amount,total_source_energy_consumption_GJ,total_site_energy_consumption_GJ,total_source_energy_consumption_per_surface_MJm2,total_site_energy_consumption_per_surface_MJm2,site_energy_heating_GJ,site_energy_cooling_GJ,site_energy_heating_per_surface_MJm2,site_energy_cooling_per_surface_MJm2,total_window_amount,total_wall_area_m2,wall_area_north_m2,wall_area_east_m2,wall_area_south_m2,wall_area_west_m2,total_window_opening_area_m2,window_opening_area_north_m2,window_opening_area_east_m2,window_opening_area_south_m2,window_opening_area_west_m2,total_window_wall_ratio_percent,window_wall_ratio_north_percent,window_wall_ratio_east_percent,window_wall_ratio_south_percent,window_wall_ratio_west_percent
4999,3,7,35.4009,7.0,105.56,32.23,2981.87,910.36,22.77,3.16,643.21,89.19,7.0,64.39,15.06,17.13,15.06,17.13,15.2,1.43,1.27,4.3,8.2,23.6,9.5,7.43,28.52,47.86
4999,3,5,35.4009,7.0,103.77,31.91,2931.39,901.5,22.2,3.41,627.13,96.41,5.0,64.39,17.13,15.06,17.13,15.06,14.93,0.0,5.18,9.12,0.64,23.19,0.0,34.37,53.21,4.25
4999,3,5,35.4009,7.0,100.45,30.27,2837.5,855.17,21.58,2.4,609.54,67.67,5.0,64.39,17.13,15.06,17.13,15.06,12.61,0.0,5.12,0.87,6.62,19.58,0.0,34.02,5.08,43.93
4999,3,7,35.4009,7.0,104.51,31.97,2952.25,903.22,22.46,3.21,634.57,90.69,7.0,64.39,17.13,15.06,17.13,15.06,15.2,1.27,4.3,8.2,1.43,23.6,7.43,28.52,47.86,9.5
4999,3,2,35.4009,7.0,94.46,27.47,2668.24,776.01,20.39,0.78,576.04,22.01,2.0,64.39,17.13,15.06,17.13,15.06,8.34,8.34,0.0,0.0,0.0,12.95,48.66,0.0,0.0,0.0
4999,9,5,110.9861,14.0,221.85,64.09,1998.92,577.46,46.14,0.81,415.7,7.32,5.0,113.95,26.94,30.04,26.94,30.04,5.5,5.5,0.0,0.0,0.0,4.82,20.4,0.0,0.0,0.0
4999,9,13,110.9861,14.0,248.34,73.4,2237.57,661.32,52.65,3.6,474.4,32.48,13.0,113.95,26.94,30.04,26.94,30.04,23.81,4.71,6.09,10.15,2.85,20.89,17.49,20.28,37.69,9.5
4999,9,5,110.9861,14.0,226.26,65.4,2038.66,589.22,47.32,0.93,426.39,8.39,5.0,113.95,26.94,30.04,26.94,30.04,8.3,8.3,0.0,0.0,0.0,7.28,30.81,0.0,0.0,0.0
4999,9,8,110.9861,14.0,245.95,72.99,2216.04,657.63,51.89,3.96,467.5,35.68,8.0,113.95,26.94,30.04,26.94,30.04,21.68,0.0,2.77,5.56,13.35,19.03,0.0,9.21,20.66,44.44
4999,9,13,110.9861,14.0,249.62,73.21,2249.15,659.65,53.23,2.84,479.61,25.59,13.0,113.95,30.04,26.94,30.04,26.94,23.81,6.09,10.15,2.85,4.71,20.89,20.28,37.69,9.5,17.49
4999,9,2,110.9861,14.0,237.92,68.89,2143.72,620.7,50.44,1.31,454.47,11.79,2.0,113.95,30.04,26.94,30.04,26.94,15.29,15.29,0.0,0.0,0.0,13.42,50.9,0.0,0.0,0.0
4999,9,11,110.9861,14.0,254.53,76.12,2293.38,685.87,53.95,5.03,486.09,45.34,11.0,113.95,30.04,26.94,30.04,26.94,27.15,0.0,5.56,13.35,8.24,23.82,0.0,20.66,44.44,30.57
4999,9,11,110.9861,14.0,252.39,75.12,2274.1,676.8,53.53,4.45,482.29,40.07,11.0,113.95,30.04,26.94,30.04,26.94,26.16,0.0,8.15,7.76,10.25,22.96,0.0,30.24,25.84,38.06
4999,9,5,110.9861,14.0,223.83,64.66,2016.73,582.58,46.68,0.84,420.55,7.58,5.0,113.95,26.94,30.04,26.94,30.04,6.76,6.76,0.0,0.0,0.0,5.93,25.08,0.0,0.0,0.0
4999,9,8,110.9861,14.0,248.32,73.6,2237.42,663.14,52.56,3.9,473.59,35.1,8.0,113.95,26.94,30.04,26.94,30.04,24.35,0.0,13.35,8.24,2.77,21.37,0.0,44.44,30.57,9.21
4999,9,8,110.9861,14.0,248.76,73.95,2241.33,666.28,52.59,4.22,473.82,38.01,8.0,113.95,26.94,30.04,26.94,30.04,24.79,0.0,7.76,10.25,6.78,21.76,0.0,25.84,38.06,22.56
4999,9,13,110.9861,14.0,268.98,80.34,2423.54,723.83,57.86,5.34,521.31,48.08,13.0,113.95,26.94,30.04,26.94,30.04,35.39,6.62,15.11,5.34,8.32,31.06,24.57,50.31,19.83,27.71
4999,9,12,110.9861,14.0,237.56,69.62,2140.46,627.25,50.0,2.48,450.49,22.31,12.0,113.95,30.04,26.94,30.04,26.94,16.57,0.0,8.24,2.77,5.56,14.54,0.0,30.57,9.21,20.66
4999,9,12,110.9861,14.0,250.42,74.28,2256.28,669.26,53.1,4.04,478.44,36.37,12.0,113.95,30.04,26.94,30.04,26.94,25.17,0.0,10.25,6.78,8.15,22.09,0.0,38.06,22.56,30.24
4999,9,13,110.9861,14.0,268.76,79.88,2421.57,719.77,57.96,4.79,522.21,43.12,13.0,113.95,30.04,26.94,30.04,26.94,35.39,15.11,5.34,8.32,6.62,31.06,50.31,19.83,27.71,24.57
4999,9,1,110.9861,14.0,217.01,62.69,1955.27,564.86,44.82,0.73,403.84,6.57,1.0,113.95,30.04,26.94,30.04,26.94,3.35,3.35,0.0,0.0,0.0,2.94,11.15,0.0,0.0,0.0
4999,10,4,116.2698,14.0,231.44,66.67,1990.51,573.44,49.49,0.86,425.67,7.37,4.0,130.54,34.77,33.96,16.67,45.14,7.46,7.46,0.0,0.0,0.0,5.72,21.46,0.0,0.0,0.0
4999,10,13,116.2698,14.0,277.8,82.45,2389.26,709.1,61.11,5.01,525.58,43.13,13.0,130.54,34.77,33.96,16.67,45.14,36.86,13.97,8.69,2.79,11.4,28.23,40.18,25.59,16.76,25.26
4999,10,4,116.2698,14.0,233.07,67.17,2004.56,577.68,49.93,0.92,429.41,7.87,4.0,130.54,34.77,33.96,16.67,45.14,8.61,8.61,0.0,0.0,0.0,6.6,24.77,0.0,0.0,0.0
4999,10,9,116.2698,14.0,265.61,79.47,2284.4,683.47,57.57,5.57,495.16,47.92,9.0,130.54,34.77,33.96,16.67,45.14,29.67,0.0,8.56,3.15,17.96,22.73,0.0,25.22,18.87,39.78
4999,10,13,116.2698,14.0,277.55,82.79,2387.15,712.04,60.87,5.59,523.54,48.1,13.0,130.54,33.96,16.67,45.14,34.77,36.86,8.69,2.79,11.4,13.97,28.23,25.59,16.76,25.26,40.18
4999,10,10,116.2698,14.0,256.84,74.85,2208.98,643.72,56.05,2.47,482.08,21.25,10.0,130.54,33.96,16.67,45.14,34.77,23.82,7.33,7.87,0.0,8.61,18.24,21.58,47.22,0.0,24.77
4999,10,3,116.2698,14.0,245.31,73.22,2109.85,629.76,52.21,4.68,449.08,40.28,3.0,130.54,33.96,16.67,45.14,34.77,17.96,0.0,0.0,17.96,0.0,13.76,0.0,0.0,39.78,0.0
4999,10,3,116.2698,14.0,224.56,64.97,1931.36,558.82,47.51,1.14,408.58,9.85,3.0,130.54,33.96,16.67,45.14,34.77,4.54,0.0,0.0,4.54,0.0,3.48,0.0,0.0,10.06,0.0
4999,10,9,116.2698,14.0,265.33,77.9,2282.03,670.02,58.11,3.47,499.79,29.84,9.0,130.54,16.67,45.14,34.77,33.96,29.19,7.87,13.99,0.0,7.33,22.36,47.22,30.99,0.0,21.58
4999,10,4,116.2698,14.0,236.13,69.4,2030.84,596.89,50.2,2.88,431.76,24.73,4.0,130.54,16.67,45.14,34.77,33.96,12.55,0.0,0.0,12.55,0.0,9.61,0.0,0.0,36.1,0.0
4999,10,4,116.2698,14.0,235.06,69.16,2021.7,594.8,49.89,2.95,429.05,25.36,4.0,130.54,16.67,45.14,34.77,33.96,11.06,0.0,0.0,11.06,0.0,8.47,0.0,0.0,31.81,0.0
4999,10,13,116.2698,14.0,274.71,81.78,2362.65,703.37,60.17,5.28,517.54,45.43,13.0,130.54,16.67,45.14,34.77,33.96,35.87,3.73,15.02,9.6,7.52,27.48,22.39,33.27,27.61,22.15
4999,10,10,116.2698,14.0,255.74,76.01,2199.56,653.7,55.14,4.54,474.28,39.02,10.0,130.54,45.14,34.77,33.96,16.67,24.26,0.0,12.55,8.56,3.15,18.59,0.0,36.1,25.22,18.87
4999,10,10,116.2698,14.0,259.78,77.66,2234.28,667.92,56.04,5.29,481.98,45.54,10.0,130.54,45.14,34.77,33.96,16.67,26.98,0.0,11.06,10.39,5.53,20.67,0.0,31.81,30.6,33.17
4999,10,13,116.2698,14.0,274.95,81.41,2364.74,700.17,60.42,4.66,519.68,40.09,13.0,130.54,45.14,34.77,33.96,16.67,35.87,15.02,9.6,7.52,3.73,27.48,33.27,27.61,22.15,22.39
4999,10,3,116.2698,14.0,236.4,68.18,2033.18,586.43,50.81,1.05,436.99,9.05,3.0,130.54,45.14,34.77,33.96,16.67,10.62,10.62,0.0,0.0,0.0,8.13,23.52,0.0,0.0,0.0
4999,6,2,71.44999999999999,10.0,149.34,43.33,2090.2,606.4,30.38,0.68,425.21,9.5,2.0,91.95,20.24,25.74,20.24,25.74,3.12,3.12,0.0,0.0,0.0,3.39,15.41,0.0,0.0,0.0
4999,6,10,71.44999999999999,10.0,198.01,60.07,2771.29,840.68,42.5,5.3,594.8,74.18,10.0,91.95,20.24,25.74,20.24,25.74,33.67,7.59,12.38,2.55,11.14,36.62,37.52,48.1,12.62,43.3
4999,6,2,71.44999999999999,10.0,156.61,45.48,2191.85,636.6,32.33,0.89,452.49,12.42,2.0,91.95,20.24,25.74,20.24,25.74,7.89,7.89,0.0,0.0,0.0,8.58,39.0,0.0,0.0,0.0
4999,6,8,71.44999999999999,10.0,181.27,54.78,2536.97,766.64,38.14,4.37,533.75,61.19,8.0,91.95,20.24,25.74,20.24,25.74,24.0,0.0,11.83,4.19,7.98,26.1,0.0,45.95,20.72,31.0
4999,6,10,71.44999999999999,10.0,197.43,60.15,2763.23,841.86,42.24,5.64,591.17,79.0,10.0,91.95,25.74,20.24,25.74,20.24,33.67,12.38,2.55,11.14,7.59,36.62,48.1,12.62,43.3,37.52
4999,6,2,71.44999999999999,10.0,150.64,43.7,2108.37,611.59,30.74,0.7,430.17,9.73,2.0,91.95,25.74,20.24,25.74,20.24,3.68,3.68,0.0,0.0,0.0,4.01,14.31,0.0,0.0,0.0
4999,6,8,71.44999999999999,10.0,170.28,51.12,2383.16,715.52,35.35,3.51,494.72,49.11,8.0,91.95,25.74,20.24,25.74,20.24,16.98,0.0,4.19,7.98,4.81,18.47,0.0,20.72,31.0,23.79
4999,6,8,71.44999999999999,10.0,176.14,53.12,2465.2,743.51,36.81,4.04,515.24,56.58,8.0,91.95,25.74,20.24,25.74,20.24,20.45,0.0,7.02,5.97,7.46,22.24,0.0,34.67,23.18,36.88
4999,6,3,71.44999999999999,10.0,159.83,46.46,2236.89,650.29,33.18,1.01,464.45,14.15,3.0,91.95,20.24,25.74,20.24,25.74,9.27,9.27,0.0,0.0,0.0,10.08,45.78,0.0,0.0,0.0
4999,6,7,71.44999999999999,10.0,183.23,55.62,2564.41,778.46,38.55,4.8,539.6,67.17,7.0,91.95,20.24,25.74,20.24,25.74,24.62,0.0,7.98,4.81,11.83,26.77,0.0,31.0,23.79,45.95
4999,6,7,71.44999999999999,10.0,175.22,52.65,2452.38,736.92,36.65,3.74,512.94,52.28,7.0,91.95,20.24,25.74,20.24,25.74,19.42,0.0,5.97,7.46,5.99,21.12,0.0,23.18,36.88,23.29
4999,6,10,71.44999999999999,10.0,183.76,55.12,2571.82,771.47,38.97,3.89,545.38,54.4,10.0,91.95,20.24,25.74,20.24,25.74,24.78,4.78,8.44,1.42,10.15,26.95,23.61,32.79,7.01,39.43
4999,6,7,71.44999999999999,10.0,176.07,53.37,2464.27,747.0,36.68,4.42,513.43,61.87,7.0,91.95,25.74,20.24,25.74,20.24,20.83,0.0,4.81,11.83,4.19,22.66,0.0,23.79,45.95,20.72
4999,6,7,71.44999999999999,10.0,176.64,53.34,2472.25,746.6,36.92,4.16,516.71,58.19,7.0,91.95,25.74,20.24,25.74,20.24,20.48,0.0,7.46,5.99,7.02,22.27,0.0,36.88,23.29,34.67
4999,6,10,71.44999999999999,10.0,183.0,55.02,2561.18,770.08,38.71,4.04,541.8,56.58,10.0,91.95,25.74,20.24,25.74,20.24,24.78,8.44,1.42,10.15,4.78,26.95,32.79,7.01,39.43,23.61
4999,6,3,71.44999999999999,10.0,153.86,44.66,2153.37,625.08,31.59,0.8,442.2,11.19,3.0,91.95,25.74,20.24,25.74,20.24,5.71,5.71,0.0,0.0,0.0,6.21,22.18,0.0,0.0,0.0
4999,5,2,64.7856,9.0,139.38,40.55,2151.39,625.92,28.21,0.77,435.38,11.95,2.0,86.93,21.73,21.73,21.73,21.73,4.49,4.49,0.0,0.0,0.0,5.17,20.67,0.0,0.0,0.0
4999,5,9,64.7856,9.0,170.66,51.59,2634.27,796.29,35.88,4.14,553.86,63.84,9.0,86.93,21.73,21.73,21.73,21.73,25.22,5.21,9.55,7.45,3.01,29.01,23.96,43.95,34.28,13.83
4999,5,2,64.7856,9.0,146.33,42.62,2258.76,657.79,30.07,0.97,464.21,14.99,2.0,86.93,21.73,21.73,21.73,21.73,8.88,8.88,0.0,0.0,0.0,10.21,40.86,0.0,0.0,0.0
4999,5,7,64.7856,9.0,159.72,48.13,2465.33,742.86,33.03,3.52,509.86,54.4,7.0,86.93,21.73,21.73,21.73,21.73,18.68,0.0,8.26,7.68,2.74,21.49,0.0,37.99,35.34,12.63
4999,5,9,64.7856,9.0,171.62,51.35,2649.11,792.64,36.36,3.43,561.16,52.89,9.0,86.93,21.73,21.73,21.73,21.73,25.22,9.55,7.45,3.01,5.21,29.01,43.95,34.28,13.83,23.96
4999,5,3,64.7856,9.0,139.43,40.55,2152.18,625.9,28.23,0.75,435.7,11.62,3.0,86.93,21.73,21.73,21.73,21.73,4.34,4.34,0.0,0.0,0.0,4.99,19.97,0.0,0.0,0.0
4999,5,6,64.7856,9.0,162.31,48.97,2505.31,755.95,33.69,3.71,520.09,57.27,6.0,86.93,21.73,21.73,21.73,21.73,19.45,0.0,7.68,2.74,9.03,22.38,0.0,35.34,12.63,41.54
4999,5,6,64.7856,9.0,160.8,48.9,2481.99,754.86,33.13,4.2,511.42,64.84,6.0,86.93,21.73,21.73,21.73,21.73,19.28,0.0,1.3,11.94,6.05,22.18,0.0,5.97,54.94,27.82
4999,5,2,64.7856,9.0,139.45,40.56,2152.52,626.06,28.23,0.76,435.77,11.7,2.0,86.93,21.73,21.73,21.73,21.73,4.59,4.59,0.0,0.0,0.0,5.28,21.12,0.0,0.0,0.0
4999,5,7,64.7856,9.0,163.47,49.88,2523.28,769.97,33.77,4.54,521.33,70.04,7.0,86.93,21.73,21.73,21.73,21.73,20.03,0.0,2.74,9.03,8.26,23.04,0.0,12.63,41.54,37.99
4999,5,7,64.7856,9.0,165.23,50.07,2550.41,772.87,34.38,4.12,530.74,63.53,7.0,86.93,21.73,21.73,21.73,21.73,21.69,0.0,11.94,6.05,3.7,24.95,0.0,54.94,27.82,17.03
4999,5,9,64.7856,9.0,171.86,51.96,2652.73,801.98,36.2,4.19,558.73,64.66,9.0,86.93,21.73,21.73,21.73,21.73,24.79,9.59,1.37,7.7,6.13,28.52,44.13,6.29,35.44,28.2
4999,5,7,64.7856,9.0,170.69,52.29,2634.76,807.12,35.6,5.11,549.58,78.95,7.0,86.93,21.73,21.73,21.73,21.73,24.96,0.0,9.03,8.26,7.68,28.72,0.0,41.54,37.99,35.34
4999,5,7,64.7856,9.0,148.45,44.01,2291.46,679.34,30.33,2.12,468.09,32.66,7.0,86.93,21.73,21.73,21.73,21.73,11.04,0.0,6.05,3.7,1.3,12.7,0.0,27.82,17.03,5.97
4999,5,9,64.7856,9.0,171.35,52.26,2644.91,806.66,35.87,4.82,553.74,74.33,9.0,86.93,21.73,21.73,21.73,21.73,24.79,1.37,7.7,6.13,9.59,28.52,6.29,35.44,28.2,44.13
4999,5,2,64.7856,9.0,148.0,43.13,2284.49,665.78,30.51,1.05,470.97,16.22,2.0,86.93,21.73,21.73,21.73,21.73,10.21,10.21,0.0,0.0,0.0,11.74,46.97,0.0,0.0,0.0
4999,9,4,106.86700000000002,12.0,210.83,60.96,1973.4,570.54,43.75,0.82,409.46,7.7,4.0,112.18,30.78,25.31,30.78,25.31,4.83,4.83,0.0,0.0,0.0,4.3,15.68,0.0,0.0,0.0
4999,9,12,106.86700000000002,12.0,249.5,73.75,2335.29,690.3,53.58,3.78,501.52,35.39,12.0,112.18,30.78,25.31,30.78,25.31,29.46,11.37,3.84,2.69,11.56,26.26,36.94,15.18,8.74,45.67
4999,9,4,106.86700000000002,12.0,217.41,62.89,2034.95,588.63,45.52,0.98,426.06,9.19,4.0,112.18,30.78,25.31,30.78,25.31,9.08,9.08,0.0,0.0,0.0,8.1,29.51,0.0,0.0,0.0
4999,9,8,106.86700000000002,12.0,232.04,68.66,2171.86,642.64,48.86,3.41,457.29,31.96,8.0,112.18,30.78,25.31,30.78,25.31,18.89,0.0,5.18,2.47,11.24,16.84,0.0,20.48,8.02,44.4
4999,9,12,106.86700000000002,12.0,248.12,74.24,2322.38,694.87,52.84,5.01,494.58,46.91,12.0,112.18,25.31,30.78,25.31,30.78,29.46,3.84,2.69,11.56,11.37,26.26,15.18,8.74,45.67,36.94
4999,9,3,106.86700000000002,12.0,212.9,61.53,1992.76,575.94,44.32,0.83,414.79,7.77,3.0,112.18,25.31,30.78,25.31,30.78,6.22,6.22,0.0,0.0,0.0,5.54,24.57,0.0,0.0,0.0
4999,9,9,106.86700000000002,12.0,241.63,72.34,2261.66,677.09,51.09,4.86,478.18,45.52,9.0,112.18,25.31,30.78,25.31,30.78,25.64,0.0,2.47,11.24,11.93,22.86,0.0,8.02,44.4,38.77
4999,9,9,106.86700000000002,12.0,247.99,74.36,2321.14,696.03,52.74,5.24,493.62,49.02,9.0,112.18,25.31,30.78,25.31,30.78,29.07,0.0,15.01,6.73,7.34,25.91,0.0,48.75,26.58,23.84
4999,9,3,106.86700000000002,12.0,228.47,66.17,2138.44,619.38,48.49,1.3,453.83,12.17,3.0,112.18,30.78,25.31,30.78,25.31,16.05,16.05,0.0,0.0,0.0,14.3,52.13,0.0,0.0,0.0
4999,9,9,106.86700000000002,12.0,245.07,73.48,2293.83,687.73,51.96,5.13,486.37,47.97,9.0,112.18,30.78,25.31,30.78,25.31,28.35,0.0,11.24,11.93,5.18,25.28,0.0,44.4,38.77,20.48
4999,9,9,106.86700000000002,12.0,232.61,68.93,2177.19,645.19,48.97,3.58,458.32,33.48,9.0,112.18,30.78,25.31,30.78,25.31,19.75,0.0,6.73,7.34,5.69,17.6,0.0,26.58,23.84,22.46
4999,9,12,106.86700000000002,12.0,249.38,74.65,2334.18,698.68,53.17,5.09,497.63,47.67,12.0,112.18,30.78,25.31,30.78,25.31,30.22,2.24,9.35,8.0,10.63,26.94,7.28,36.95,25.99,41.99
4999,9,10,106.86700000000002,12.0,232.32,68.68,2174.52,642.8,48.96,3.33,458.27,31.15,10.0,112.18,25.31,30.78,25.31,30.78,19.59,0.0,11.93,5.18,2.47,17.46,0.0,38.77,20.48,8.02
4999,9,10,106.86700000000002,12.0,246.38,73.77,2306.11,690.51,52.35,5.03,490.02,47.1,10.0,112.18,25.31,30.78,25.31,30.78,28.03,0.0,7.34,5.69,15.01,24.98,0.0,23.84,22.46,48.75
4999,9,12,106.86700000000002,12.0,249.07,74.22,2331.28,694.74,53.22,4.62,498.12,43.24,12.0,112.18,25.31,30.78,25.31,30.78,30.22,9.35,8.0,10.63,2.24,26.94,36.95,25.99,41.99,7.28
4999,9,2,106.86700000000002,12.0,212.17,61.38,1985.89,574.49,44.09,0.9,412.71,8.39,2.0,112.18,25.31,30.78,25.31,30.78,5.8,5.8,0.0,0.0,0.0,5.17,22.93,0.0,0.0,0.0
4999,8,3,87.9081,12.0,176.29,51.07,2005.43,580.99,35.88,0.7,408.16,7.93,3.0,101.26,25.32,25.32,25.32,25.32,2.46,2.46,0.0,0.0,0.0,2.43,9.73,0.0,0.0,0.0
4999,8,12,87.9081,12.0,213.25,63.36,2425.79,720.8,45.26,3.61,514.81,41.1,12.0,101.26,25.32,25.32,25.32,25.32,26.3,11.46,2.1,8.04,4.7,25.97,45.26,8.28,31.76,18.58
4999,8,3,87.9081,12.0,174.75,50.62,1987.86,575.83,35.46,0.66,403.42,7.5,3.0,101.26,25.32,25.32,25.32,25.32,1.57,1.57,0.0,0.0,0.0,1.55,6.22,0.0,0.0,0.0
4999,8,9,87.9081,12.0,201.87,60.35,2296.38,686.55,42.05,3.81,478.35,43.3,9.0,101.26,25.32,25.32,25.32,25.32,19.05,0.0,3.11,7.27,8.66,18.81,0.0,12.3,28.72,34.23
4999,8,12,87.9081,12.0,213.7,64.07,2430.94,728.81,45.14,4.43,513.52,50.39,12.0,101.26,25.32,25.32,25.32,25.32,26.3,2.1,8.04,4.7,11.46,25.97,8.28,31.76,18.58,45.26
4999,8,3,87.9081,12.0,192.75,55.98,2192.67,636.79,40.29,1.19,458.34,13.55,3.0,101.26,25.32,25.32,25.32,25.32,12.25,12.25,0.0,0.0,0.0,12.1,48.39,0.0,0.0,0.0
4999,8,9,87.9081,12.0,210.32,63.42,2392.5,721.38,44.09,4.83,501.55,54.92,9.0,101.26,25.32,25.32,25.32,25.32,24.53,0.0,7.27,8.66,8.59,24.23,0.0,28.72,34.23,33.95
4999,8,9,87.9081,12.0,207.4,62.06,2359.28,705.96,43.51,4.06,494.93,46.13,9.0,101.26,25.32,25.32,25.32,25.32,22.94,0.0,11.1,6.48,5.37,22.66,0.0,43.83,25.58,21.22
4999,8,3,87.9081,12.0,184.81,53.55,2102.32,609.21,38.19,0.87,434.4,9.92,3.0,101.26,25.32,25.32,25.32,25.32,7.77,7.77,0.0,0.0,0.0,7.67,30.68,0.0,0.0,0.0
4999,8,9,87.9081,12.0,202.61,60.53,2304.77,688.56,42.27,3.77,480.8,42.86,9.0,101.26,25.32,25.32,25.32,25.32,20.37,0.0,8.66,8.59,3.11,20.12,0.0,34.23,33.95,12.3
4999,8,9,87.9081,12.0,206.46,61.91,2348.59,704.22,43.2,4.21,491.47,47.86,9.0,101.26,25.32,25.32,25.32,25.32,21.48,0.0,6.48,5.37,9.64,21.22,0.0,25.58,21.22,38.06
4999,8,12,87.9081,12.0,208.1,61.93,2367.27,704.5,43.84,3.6,498.66,40.94,12.0,101.26,25.32,25.32,25.32,25.32,22.34,4.55,8.48,4.58,4.73,22.06,17.95,33.51,18.08,18.7
4999,8,9,87.9081,12.0,201.85,60.01,2296.17,682.64,42.19,3.33,479.88,37.85,9.0,101.26,25.32,25.32,25.32,25.32,18.98,0.0,8.59,3.11,7.27,18.74,0.0,33.95,12.3,28.72
4999,8,9,87.9081,12.0,214.22,64.98,2436.91,739.19,44.97,5.51,511.56,62.73,9.0,101.26,25.32,25.32,25.32,25.32,26.1,0.0,5.37,9.64,11.1,25.78,0.0,21.22,38.06,43.83
4999,8,12,87.9081,12.0,208.55,61.82,2372.38,703.26,44.06,3.27,501.17,37.19,12.0,101.26,25.32,25.32,25.32,25.32,22.34,8.48,4.58,4.73,4.55,22.06,33.51,18.08,18.7,17.95
4999,8,3,87.9081,12.0,175.04,50.71,1991.22,576.82,35.54,0.67,404.33,7.6,3.0,101.26,25.32,25.32,25.32,25.32,1.77,1.77,0.0,0.0,0.0,1.75,7.0,0.0,0.0,0.0
4999,3,2,40.238,7.0,106.95,31.17,2657.99,774.66,22.78,0.91,566.03,22.73,2.0,69.29,19.92,14.72,19.92,14.72,9.79,9.79,0.0,0.0,0.0,14.13,49.13,0.0,0.0,0.0
4999,3,7,40.238,7.0,124.0,37.72,3081.68,937.3,26.74,3.49,664.56,86.85,7.0,69.29,19.92,14.72,19.92,14.72,20.38,3.22,7.97,2.05,7.14,29.41,16.16,54.13,10.26,48.52
4999,3,2,40.238,7.0,109.42,31.91,2719.37,792.94,23.44,0.99,582.49,24.56,2.0,69.29,19.92,14.72,19.92,14.72,11.18,11.18,0.0,0.0,0.0,16.14,56.13,0.0,0.0,0.0
4999,3,5,40.238,7.0,121.04,36.97,3008.09,918.66,25.89,3.59,643.48,89.29,5.0,69.29,19.92,14.72,19.92,14.72,18.26,0.0,7.72,2.26,8.28,26.35,0.0,52.43,11.34,56.23
4999,3,7,40.238,7.0,123.85,37.7,3077.99,936.82,26.69,3.53,663.32,87.61,7.0,69.29,14.72,19.92,14.72,19.92,20.38,7.97,2.05,7.14,3.22,29.41,54.13,10.26,48.52,16.16
4999,3,1,40.238,7.0,93.12,27.04,2314.23,671.98,19.07,0.49,474.01,12.08,1.0,69.29,14.72,19.92,14.72,19.92,0.89,0.89,0.0,0.0,0.0,1.28,6.04,0.0,0.0,0.0
4999,3,6,40.238,7.0,110.93,33.8,2756.82,840.0,23.25,3.07,577.7,76.4,6.0,69.29,14.72,19.92,14.72,19.92,12.04,0.0,2.26,8.28,1.5,17.38,0.0,11.34,56.23,7.54
4999,3,6,40.238,7.0,125.79,38.58,3126.14,958.86,27.08,4.02,673.04,99.93,6.0,69.29,14.72,19.92,14.72,19.92,21.42,0.0,9.76,1.12,10.55,30.92,0.0,48.96,7.62,52.93
4999,3,2,40.238,7.0,105.54,30.73,2622.84,763.77,22.4,0.85,556.78,21.09,2.0,69.29,19.92,14.72,19.92,14.72,8.61,8.61,0.0,0.0,0.0,12.42,43.19,0.0,0.0,0.0
4999,3,5,40.238,7.0,119.56,36.44,2971.35,905.63,25.53,3.43,634.49,85.24,5.0,69.29,19.92,14.72,19.92,14.72,17.5,0.0,8.28,1.5,7.72,25.25,0.0,56.23,7.54,52.43
4999,3,5,40.238,7.0,109.35,33.19,2717.59,824.83,22.88,2.83,568.63,70.31,5.0,69.29,19.92,14.72,19.92,14.72,12.29,0.0,1.12,10.55,0.63,17.74,0.0,7.62,52.93,4.25
4999,3,7,40.238,7.0,119.32,36.11,2965.43,897.49,25.57,3.06,635.54,76.06,7.0,69.29,19.92,14.72,19.92,14.72,17.2,1.99,7.8,0.95,6.47,24.83,9.97,52.96,4.78,43.93
4999,3,5,40.238,7.0,108.76,32.78,2702.87,814.67,22.82,2.48,567.07,61.71,5.0,69.29,14.72,19.92,14.72,19.92,11.48,0.0,1.5,7.72,2.26,16.57,0.0,7.54,52.43,11.34
4999,3,5,40.238,7.0,125.4,38.31,3116.4,952.02,27.04,3.79,672.06,94.07,5.0,69.29,14.72,19.92,14.72,19.92,20.93,0.0,10.55,0.63,9.76,30.2,0.0,52.93,4.25,48.96
4999,3,7,40.238,7.0,118.64,35.61,2948.5,885.05,25.51,2.62,634.05,65.11,7.0,69.29,14.72,19.92,14.72,19.92,17.2,7.8,0.95,6.47,1.99,24.83,52.96,4.78,43.93,9.97
4999,3,2,40.238,7.0,93.11,27.04,2313.93,672.1,19.07,0.5,473.84,12.36,2.0,69.29,14.72,19.92,14.72,19.92,0.71,0.71,0.0,0.0,0.0,1.02,4.81,0.0,0.0,0.0
4999,5,3,61.354,9.0,143.04,41.44,2331.43,675.45,30.64,0.89,499.41,14.5,3.0,84.64,20.44,21.88,20.44,21.88,10.11,10.11,0.0,0.0,0.0,11.95,49.48,0.0,0.0,0.0
4999,5,9,61.354,9.0,165.85,50.62,2703.11,825.05,35.77,4.94,582.98,80.52,9.0,84.64,20.44,21.88,20.44,21.88,25.82,2.19,5.48,12.26,5.88,30.5,10.74,25.04,60.0,26.88
4999,5,3,61.354,9.0,141.6,41.01,2307.91,668.43,30.25,0.85,493.11,13.78,3.0,84.64,20.44,21.88,20.44,21.88,9.26,9.26,0.0,0.0,0.0,10.94,45.31,0.0,0.0,0.0
